Text,Rating
"You know, it's just trying to fit in and trying to do what I'm effective at and you know just being myself and just playing basketball. Our communication level was high and once we got a steal, we was gone. We was pushing the change trying to find an open guy and, you know, we was knocking it down. And we just kept pushing, we kept pushing and we did a good job. Uh you know it's definitely important. Coming to this team, my focus is just to bring that intensity and that veteran leadership and at this point I'm really not too worried about scoring or hitting threes. Playoff time, as the level goes up, you know that's what I'm preparing for.",0
"It was cool man, just trying to pick my spots and just see what other guys like and play off them. It just maakes the game easy. I think it will help it a lot. Being able to play with the big and you know playing down in the seams and playing a bit of pick and roll with four man and three and being able to spread and just make plays for everybody and make the game easier for the guys and I think that's what we did tonight. Just talking before the game, I asked him where you like the ball at and, you know, if he likes to roll, if he likes the pocket pass. Me being a vet just trying to fill him up because we gon be in a lot of those positions so just seeing how they feel him up.",2
"We gon get ahead, we gon work at everything [inaudible]. The main focus is on the championship and that's what we gon do. We focusing on a lot of details. Making sure everyone is comfortable on the offense. We run it ten twenty times. We got me and Reggie in here. We going over it extra. The guys really focusing on the goal and you know it's fun [inaudible]. [inaudible] I love him. When I was on the other team, when I was on the Knicks, one thing I always told them is there's a helluva coaching staff. And top to bottom I enjoyed being on that job. A lot of detail [inaudible] That's my brother, man. If he's going to LA then [inaudible] all the time.",3
"Yeah it is. Uh I think we we had a once again great beginning of the game. Uh we knew that we needed to set the tone, uh especially defensively. We were very concerned about uh [inaudible] uh tonight and we did a great job. [inaudible] did a great job. And uh uh offensively, we actually we actually did great. We had thirty one [inaudible] which is awesome. We played selfless. finding each other. So it was really fun tonight to play. Yeah uh we are. And it's it's all coming uh from practice. They're practicing great uh each day and we are improving that communication that we didn't have before. And uh uh at the game you know it's it's not just about one guy. It's not about just one matchup. It's about all the team having good communication. And uh so far we we are improving there. And um you know uh offensively playing finally the way we have to play. You know enjoying a lot of scoring a lot of points, sharing the ball and uh especially on the fast-breaks. It's been a lot of fun uh for me I think, for the team too, for the fans. Uh I'm very happy for them and because I see their the people are starting to be very excited about about the Bulls. Maybe this is just my thought but we can feel that when we are playing out there. And it's you know it has not stopped now we we need, I know we have a tough schedule. Tough two games in the road. But if we continue to play with this level, competing, you know. I'm sure we're gonna have our options and just uh playing simple. Uh why not? I mean why not? I mean we are going there to win of course. Uh I cannot promise that we gonna win but we gonna do our best for sure. Uh the way we've been playing the last seven games since it was completely different. And uh we're gonna do our best. We'll go now to Clevelend do our job in the morning and um try to try to win. Uh I think the system has been great. You know it's been great at uh especially offensively. How we, how we want to play, what pace we want to play. Um finding the guys at you know the right moment, uh pushing down balls, sharing the ball. It's all about this there is no like too many isos. Of course when you have sometimes a good matchup we want to find a guy like we we did in the beginning of the game with [inaudible]. We we passed to him twice, he he scored twice. So it's I think we're just playing smart smart. And taking a good decision and defensively helping each other, having trust from your brother behind and uh it's all about that. I don't think I'm sure it's [inaudible] practice. You know, we're practicing that way long time ago. And sometimes uh when we are taking some bad shots, Freddie stopping us and telling listen guys you gotta take a better decision, better shots. And uh I think we are understanding more each other now. Understanding the guys who's next to you. How he likes to shoot, when we need to give him the ball and it's all about the time I think. And uh right now, we are finding the break how to play those games and uh how to play with [inaudible]. I think so. We were one of those guys everybody thought bad. And we were bad boys but now we're kind of good guys again. You know those guys [inaudible] for us to play well. So but people need to have patience too. We're a young team and uh a lot of new guys this year [inaudible] different direction. Two guys [inaudible] develop. I think the way the team is going. It's it's great now. Uh [inaudible] playing great. Uh crease down you know. And team is playing that good so it's still all of what they wanted before.",3
"Uh it's good. Uh they you know, they've been great with me so far. Everybody you know from the organization from the teammates. And uh I love this city. You know uh I really think I can you know can just [inaudible] here. Uh unfortunately we you know had a tough schedule. We didn't win since I'm here yet. It's been three games just but uh I'm sure we're gonna bounce back. There's another game tomorrow, but I feel really comfortable you know. Playing with AD and Rajon you know. And uh it's just about a little bit more time. We need all to understand how to play with each other and I'm looking forward. You said it all. He's one of the best. You know and uh he's one of the best in everything. Running the ball, going low post, one on one, faced up you know like running to the basket. So, he does all those things and you know especially defensively like when they go by you, like you know like he has your back. And he's huge. And but the biggest thing you know, he's a great guy. He's a great guy, great teammate. You know and uh it was a privilege to play you know against him before but now it's even better to be by his side. I think consistency. You know being more consistent. You know working a lot on my body. Doing a lot of jobs during the summer. A lot of jobs shooting, one on one, low post. You know I'm getting stronger. Putting twenty pounds in my in myself. So I think you know that's all the job I did. You know it's coming up now. So that's the biggest thing. Top three. I think yeah. I don't know if, I'm not sure he's gonna be numebr one but obviously top three. He just turned eighteen. He has a lot of experience. You know and uh and the way he played with [inaudible] in [inaudible] and [inaudible] this summer was just impressive. And um I'm glad that uh he's having the best year you know so far. And uh [inaudible] gonna help him to be to be at the top of the of the draft. You know so and a lot of people is talking about him right now so he's gonna be great.",3
"Amazing. Uh to be honest, I'm not surprised. I know he's in crazy numbers but uh we all can know he's Anthony Davis. Everybody's expecting a lot from him. But especially after all-star break he came like a beast, like scoring so easy, playing with a lot of confidence and uh I think he's playing in the both sides. He's not just playing offensively well, he's extremely playing great defensively. And uh that's the biggest reason why we're six and oh right now. Yeah uh it was always a pleasure playing against him. Uh but now we're teammates so there's a lot to learn. And uh I think he's he's a great worker too. He's dedicated and uh he really care about this team. Care about winning. So I think that energy you know it's uh helping him to be that successful. Be that consistent. And uh you know uh we really all try like to follow him kinda and do you know whatever we can to you know to be the best team we can. But there is a lot of room for all of us to improve. But right now we are we are playing well. It's like uh game by game. You know we have to focus that way. We know that all games is gonna be important right now and uh everybody fighting for something. We were fighting for being in the playoffs. The best position of playoffs. So to be consistent you know we had to build it from this point we [inaudible] now. And uh uh, we know that we could do better. You know especially defensively, we had we lately had  little bit slow start but uh then we pick up our energy, our confidence. So uh I'm sure you know we we're concerned what we have to do and we're gonna do our best to win more games as we can. But has to be a game by game",2
"We had a good start to the game. Uh especially that first quarter. You know we were three points down. And I think uh especially after the first quarter, they played with more physicality than us. They made some tough shots. And uh we we never felt very confident today. I don't know what was the reason, we obviously missed AD. But we had enough to beat this team. So but uh we'll be fine. It's just it was not one of those games you feel comfortable uh playing out there. We we were shooting terribly from the three-point line tonight too. So uh we'll be fine we just need to keep working hard and get the next one. [inaudible] first of all because we knew we didn't play with AD which is out best player. So hopefully he will be back next one. And but we just need to stick together. We we know that what we've been doing so far has been doing great thing together. And uh defensively I think we need to step up a little bit more. Especially the defensive transition, they made a lot of points. Uh and the rest offensively just playing our best. Sharing the ball and uh find wide open guys. I think uh today we didn't find uh wide open guys too many times but we just didn't make the shot. So this is gonna be like that but we even like that we need to try to find a way to beat the teams. So but today was not one of those days. And uh we need to get we need to keep moving forward. Could be. I think uh you know when you, especially when you win, I think your confidence is like high. But when you lose, it's kinda a little like wakeup you know. We need to keep doing what we were doing before. We need to keep working hard. Because there is a lot of room for us to improve as a team. There's always that of course. So uh you know I know that uh I know how confident is this team. I know all those guys during the locker room, how they talk what they think and uh each game is gonna be very importnat from now to the end. And uh I'm sure we're gonna do our best job next game. For tonight? Uh I mean it's not easy for him because a lot of the games, he's guarding the best player there. And you know and we're kind of expecting for him to be leader of the offense too. So uh I think he might be a little tired today too which is normal. And uh he was guarding Beale tonight. So it was really a tough matchup. And we have a lot of, we have back to back too so before that then. It was just not our day and uh we'll be fine. We just need to stay positive and uh get back to more of the practice facility to get some work.",1
"First of all it's great to be back with the squad. I miss those guys, I miss being here and uh, but today I think uh, second half we play with much more effort. Defensively, we step up, we trust each other. Offensively, share the ball and we play simple. It's all about that. Effort and play simple, because we have a - a lot of weapons offensively so, it was all about the defense and uh, great win. We needed to protect the court and uh, now we just need continue working. Uh, first half I didn't feel that great, especially like, you know, spacing the floor like I didn't feel comfortable because I've been twelve games off but second half it was way better. You know the - the guys who are talking to me, uh I had a lot energy especially that second half and I - I just want to have fun. It was all about that so uh, it was great day. Uh, I'm glad uh, I was able to play, we won this game so it's - it's all that matters. I did and uh, I appreciated those guys they - they've been showing me all the love since I came uh, last year so uh, it's - it's been amazing playing for those fans. I - I Love New Orleans, I love the - this crowd and uh, I just - I just want them to continue coming to our games and uh, support us any way.",2
"Yeah, I mean, after that game in - in LA, which we play great, I didn't had a - one of those nights that I felt comfortable and scoring zero points, uh, it was important for me to get back that - that confidence and, you know, just to feel important, you know, to feel - to - to feel - to be with the guys, offensively, defensively, and um, we - we start great, we had a great first half, you know, especially defensively, playing for each other, offensively was beautiful, sharing the ball, scoring a lot, and uh, the third quarter, you know, they got hot, uh Steph was making all those trees, it was just difficult,  a lot of times it was two guys in the ball but it didn't matter, so he was just making those shots. So uh, you know the bottom line, we did complete. We - we played great, you know, and we were very close to - to win that game. I mean - Um, I guess, yeah, now we have really important game in Portland, uh you know, uh we know what we need to do to beat those guys, so uh, we gotta get some rest tomorrow. For sure we're gonna watch some film in practice and uh, every game matters now especially against those teams who are also competing and same - who are in the same position of fighting for a playoff so uh, I think we'll be fine you know, we - we need to finish uh, well this - this trip now and uh, starting for next game. Yeah, yeah uh, that game in LA was huge for us and I think uh, that's one of the reasons why we play well tonight. Uh, you know, obviously we - we all need to step up defensively because we were struggling all this season uh, defensively, so uh, right now you know we're watching a lot of film. Um, offensively I'm doing some different things. Right now, you know, I'm playing it the three sometimes with AD and uh Julius, so there is like we're all kind of trying to figure out, you know, how we can be the best uh, but I think, you know, we're gonna find a way and uh, last year at the end of the season, you know, we had a great uh, ten - ten wins, you know uh, so hopefully we can do the same this year and uh, right now you know, I think uh, if we continue you know, working the same way we're doing right now, we're gonna be fine. It's very very hard. He's probably the best shooter right now in history basketball and uh, like I said before, a lot of times we were doubling him, we were like two guys on the ball, you know, AD it's - it's huge guy but doesn't matter. You know, he was in his zone and uh, you know it was just like after the dribble, catch and shoot, like long shots, there was nothing we can do but um, you know and we tried him to pass the ball but he wanted to shoot, he was just hot and uh, he did what he need to do so, you know, it was great performance by - by him and uh, you know uh, we gonna now go and do our stuff. Thank you guys.",0
"[inaudible] For sure, uh, and I think especially that the second unit, you know, uh, with me there, this team kneed, you know, needs support, needs to - need for the second unit to be - to be better. And uh, you know, this group has been, you know - like we didn't be toghether, just for a little bit, so uh, right now, everybody being healthy, you know, I feel like uh, we're going to step up. It's about - it's about time to step up. Uh, we played great that game in uh - in LA when we won, uh, we also played great in - in San Francisco, but that third quarter when Steph got hot, you know, it was - it was just difficult, but um, we will be fine, you know, we know really well this team tonight, uh, we need to play some good defense and offensively, you know, do what we been doing last few games. Well, there is a few more things, you know, that we - we need to get better. Uh, obviously, I think that, you know, start of the games, we need to start with more energy, with more urgency, more effort, and uh, you know, closing better the games. I think that's the one issue that we - we have during this year, and uh, we're trying to fix that so uh, we just need to play with energy. When we play uh, defense with energy, our offense is also better, so that's the, you know, that's our mindset right now, to - to be better defensively and improve those - improve those numbers. [inaudible] Go ahead. I think, especially this year, you know, our offensive was not uh, the issue, our defense was the issue because there was a lot of games that we scored over a hundred twenty points, but we lost the games. So uh, it - it's - it's the defense, you know, when we - when we win those first quarters, most of the times we win the games because we set a tone from the beginning. We play, you know, harder than other teams so uh, that's - that's what we need to do, you know, we need to start well the games and uh, it has to be defense, you know, we need to take a pride of defense and uh, trust each other, have better communication, and uh, lately we been watching lot of film, uh, so I think uh, our defense is improving. So uh, now, you know, especially this part of the season, it's when we need to start winning, and uh, I'm sure, you know, uh, it's - it's a good time with a year for tonight, you know, to start winning and get some good uh - good streak.",3
"Yeah. I feel great. First of all, the most important, I feel very comfortable with the teammates, uh with the coaching staff. They've been great to me so far. Everybody, you know, uh with some warm welcome. Helping me, you know, to - to adjust as soon as possible. And uh, today, we did some extra work because I need it after I was out for more - more than two weeks and a half with my calf. And uh, each day, I feel better, you know. Basically, I'm back. I have a little bit more you know, that - a little pain in my calf, but it's - it's - it's not a big deal, you know. Uh, what then - what I want to make sure, you know, when I'm back, I'm gonna be one hundred percent ready to play. And, it's - it's all about that, and hopefully, you know, uh, we can - we can win tonight here. Well, it's - it's not simple, you know, because they call and they say like you're just traded, and pack your stuff, go get the plane, and you're just moving, you know. It's not just you, it's your whole family as well, so - but the - the good thing, it's very, you know, I did it last year as well, when I got traded from Chicago to Pelicans and uh, it - it was not that hard uh, really. You know, it's all about team organization, the way they're treating you, helping you, and - and so far, you know, everybody was great, you know. They're making it as smooth as possible and uh, for me, this is blessing, you know, to be part of this special team. I think everybody - everybody wants that, so uh, I'm more than happy and uh, I just, you know, want to enjoy, you know, this moment, because this is unique opportunity uh, this team wants something special and uh, you know, to be part of that, is something incredible so, you know, I - I feel very good about it. Yeah. Yeah. I - I wanted to play the last game as well, uh, the Orlando game, but they - they just want to make sure I'm - I'm feeling good, you know, a hundred percent. And uh, you know, there's a lot of good memories here in Chicago, in this building, you know, the first game, uh playoffs games and uh, so it was really good home for me for those three years and half I spent here and uh, I wanted to play them. I - I didn't play yet this - any - any game here, at United Center, after I was traded, uh, we played at Chicago when I was with Pelicans, but it's gonna be another chance because we play, I think in twenty fifth, so I'm gonna just look forward for - for that game, it's in my notes, so. Uh, but the biggest thing for tonight, it's just uh, enjoy be with the team, you know, uh get better [inaudible] my teammates, and uh, win this game because we - we gonna need all those - all those wins. They're amazing. Uh, the organization's great, you know, especially those training staff guys uh, they've been really taking care of me uh, we did a lot of stuff, you know, just to, you know - to - to have some baseline of my -my calf, and uh, it's a good thing, you know, nobody wants to rush. They, you know, sometimes when you got traded they want you to play right away, but, you know, they - they know it's gonna be a long season, you know, it's All Star break is also coming, so it's kinda good moment for me to - to get healthy and get stronger. Yeah. I think this is perfect - it's gonna be perfect fit for me, the way those guys play, there on the floor. There's a lot of freedom uh, they play fast uh, with Giannis, you know, who is - who is bringing all this attention on him, you know, going to the basket so, I think it's gonna be really good having somebody who can shoot the threes, you know, space the floor, so I think it's gonna be great for me - I'm the guy. So, that's what I been doing all my life, you know, so uh, and as well, like uh, whatever they gonna need, you know, depends. But uh, there is much more of me than just a shooter, you know, this -  this year and last year's been great year for me defensively, uh, rebounding the ball, so I'm just, you know, proving myself. And uh, right now, I'm kinda - when I get back, I'm gonna be fresh, I'm gonna be with a lot of energy, you know, a lot of emotions as well. So uh, just, you know, when I'm on the floor, I'm gonna, you know, play hard, play simple as well. And uh, you know, try to - to do my best job, and all that trust they put in me, so I'm gonna, you know, I'm gonna be able to - to put on the floor. Is Brook being extra nice? Robin. Thank you.",2
"Yeah, uh when I see - when I think about it, it's a - it's a lot, but it's a lot good things, you know? Uh, you know, always when you get traded, it's some uh, new, fresh start, uh, you always are excited you know, pumped up, you want to do your best, but uh, I said this before, you know, I'm gonna say it again, you know, uh, you know, it's just - it was - this moment was great for me you know, to be traded here, it was - it was a blessing, uh because sometimes you can win, you can lose with a trade, but in this case, you know, I think it was a win for me. I always want to be the part of the winning team, and uh, I just, you know - I know it's a important season for me, for the team you know, uh, we are all looking for something special, so uh, I just want to uh, do my best, you know. And uh, right now, I'm - I'm happy, I'm very confident uh, the team is playing well, and I'm trying to, you know, to be the important piece. Yeah. Well uh, there's a lot of guys - they're not - they're not playing right now, they're out, and they have young players who are really stepping up - Kenrich Williams uh, you know, Frank Jackson. Uh, really good team uh, playing with a lot of - a lot of freedom, uh, you know, uh, obviously, great big guys AD and uh Jahlil have been playing great, so um, they don't have nothing to lose. They just gonna play free uh, play hard, you know, the biggest thing, you know, we need to set a tone from the beginning, because uh, all those game, it matter to us more than to them, so, what we need to do is we need to win you know, but to win, we need to play better defense than last game.",0
"Uh, we just had to grind, you know, we had to make, you know, a couple - a good stop amount of runs and stops and, you know, just to give ourself confidence you know, kinda got on couple guys during halftime to get going, and you know guys squandered really well so um, but we - we didn't do enough, you know, we didn't - we didn't string enough stops together that, you know it's able to get the win, so it's a couple key plays that kinda hurt us, and you know, we just had to get, you know rebounds, and couple - couple big plays as far as like threes and stuff so, you know that's what hurt us at the end then, you know, free throws played another big part in that too. Uh, our approach a little bit. Um, you know, we we was feeling the game out a little bit, um, kind of easing our way into it rather than coming out with the response that we needed in that third quarter, so, that's what allowed us, you know, to get that deep in that hole and then, you know, try to fight back fight back, you know, we didn't - our everything wasn't together the same way. So we just kinda, you know, regrouped at second half, and we was able to come back and respond, and we do what a put ourself in a good position to win. Absolutely. Absolutely. That's the first - that's the first I've seen him act that way, um, and seeing him you know, certain cases that, you know, he get emotional, but that was probably the most - yeah that was the most, I'm sorry that I've ever seen him. I mean, that second - that second half he was a - he sparked that second half pretty much, cause of how he came into the second half, um, in the locker room during that halftime, you know, he just put a fire under people's ass and you see we was able to respond pretty well. We put ourself in great position, but, you know, we just didn't do it have enough to you know sustain. Yeah. Does it - We've shown tonight, you know, um, Ryan got - Ryan got on Wigs, you know, to start the fourth, the third quarter, um, challenged him about giving us a little more, um and Ryan - he responded He responded very well and, you know, we was building that confidence in him as well that kept putting him in psitions to, you know, keep being successful and, you know, keep, you know, going and, you know, our encouragement is what allowed him to, you know, keep it - keep it going in that second half and, you know, him and KAT, you know, kind of carried us, and you know, but we just gotta do it - a better job as a team of giving them a little extra as well. Yeah. Yeah. Yeah, definitely is. You know, like he said, you put it in the right terms. You know, Ryan came in, you know, he was definitely upset, and, like you said, we seen it and we felt it, so, you know we was able to respond in a good way.",1
"Create more stops. You know, in order for us to get out and run, we gotta be able to generate more stops that way we can, you know, get out and run, you know, we don't want to sit up here and take the ball out every time. We sit up here and you can't generate because it allows defense to set. I mean we just knocking out day by day, nobody's in a real funk or anything, it's just, you know, tryna figure out things um, you know, get out of, you know, this - this uncomfortable feeling of, you know, being in that - back into that - that [inaudible] the stretch, but guys is not, you know, heads not down, like we're just set up here tryna figure out ways to, you know, get it in. You know, we gotta do a little bit different um, as far as like what our approach a little bit but, as far as like the way we're handling day by day, you know, we're still approaching the same way, we just, you know, adding a little bit different every day. I said that last night, you know, it put a spark - it's put a spark in us and we was able to come out and respond in the second half, and, you know, we didn't - unfortunately we didn't do enough to, you know, sustain it but, you know, it was a couple key plays but, overall, that's what allowed us to get out in that jump. We just gotta - we just don't need to sit up here at half, to have someone put that in us. You know, we just gotta have that from the very beginning um, you know I think Ryan kind of got away - got to us a little bit, on that - during that - that halftime speech, um but, you know overall we just gotta come out with that same fire from the very beginning. No, no. No. No it don't - it doesn't feel like that, you know, you know it is - it is rough but, you know, necessarily we just, you know, attack each day differently, you know. We come in, we put our minds to - to work, we put our bodies to work, you know, we got guys over there working now that, you know, just, you know, overall we just gotta sit up here and like, you know, do little things and, you know, we gotta put a bigger emphasis on it and, you know once you - once you put the time in, put the work in, like it'll all - speak for itself. Absolutely. Yeah, absolutely. Guys gotta step up. That's nothing else to be - kinda be explained, like we can't just rely on them two, we gotta be able to help them. Uh, yes and no. Lot of different - KAT does a lot of different things that other guys can't do so then other guys, do things that KAT can't do, so it's not a - a - a matter of guys stepping up and trying to match that caliber, it's about complementing each other so, you know, just as a team like everybody doesn't - isn't gonna be able to - to fill each other's void, you know, but you also have - you also have to have that mindset - not to have the mindset, but, you know, do the little things that, you know, help - help each other out, you know, in different phase of the game, so you know, that's the aspect of where we are as a unit so.",0
"Uh, they're very good team, very seasoned team um, have a lot of veterans, you know, with Kawhi and PG leading the -  leading the way and you know, their second unit has been very well - very good this year so, you know, they - they played a overall good game and, you know, we just had to sit up here and put ourself in a better position. Because we had too many turnovers. That was - that's what lead them, you know, to get out of transition and run, you know um, you know that's what uh, we talked about, you know, after the game. In order for us to, you know, have them fast break points, you know, down we gotta take better care of the ball but it was a lot, of you, know broken plays and a lot of, you know, different things that played a part in it, so we just got to be more mindful in taking care of the ball. Trying. Trying to stay - stay positive, you know it's definitely frustrating but, you know, we can't let that little bit creep in, you know, we still have to go in, we still got to go out there and play, and it - it's tough, you know, we're a - we're a young team but, you know, with guys like, you know, me, Wigs, and, you know, KAT leading the way, you know, Shabazz has done a great job of talking with guys just keeping everyone together and, you know, being, you know, cohesive with everyone so, you know, it's very - it's very, you know, frustrating but - Absolutely, absolutely. You know it starts with us because we the ones out there playing, everything can't come from the coaches so, you know, we just have to continue to, you know, do the little things and we have to do little things for longer periods of time throughout the game. We's - we's with it for a good stretch but it was just little things that, you know, kind of late - allowed the game to get away from us. Learning how to - learning how to manage success, um, better um, we - like I said, that's one thing we talked about um, we can't get comfortable, you know, with how we started because we play a full eighty two game year um, and, you know, just overall, like you gotta - like you said, they - they is part of building [inaudible] habits so, you know, we just got to continue to, you know, keep, you know, knocking days out and keep doing, you know, the little things because if we keep doing, you know, like keep, you know - staying strong with it, we will be able to, you know, come out and [inaudible] and turn this thing around. Of course. You know, of course you want your teammate to make it, but, you know, we not focused - we not focused on All Star, we focused on, you know, winning games and [inaudible], you know, changing the little things around here, you know that's the main focus that everyone is - kind of been, you know, doing it, just, you know, that's the last - one of the last things that we've been worried about but, you know, we just gotta fix the little things, each day in day out and, you know, we gotta change this team to where we can get wins.",1
"Uh, it tells a lot, you know, just being able to come in and, you know, you know be a major impact um, you know just shows that, you know, my teach, my coach believe in, so, when you come in and play how I play, you know, my team is just, you know, put me in the right position and uh, you know, I just do what I was told to do. So, you know, just, you know, getting feel for it and us coming out with a win, you know, on the first time, I feel good. Realistically, this morning. I got here at, wanna say, twelve thirty. Yeah twelve thirty pretty much, um I flew to Houston yesterday uh, early six - six o'clock in the morning, had to do all my tests and then I was on [inaudible], the last flight out that night, so when I got here, you know, just went - went to the hotel, got something to eat and went right to sleep, cause it was uh, it was a quick quick turnaround from this, so, I literally had like four hours to pack, so, I just had to do what I had to do. Absolutely, that's what I am here for. You know being able to be that, you know, the line up that we have, you know - we - I'm able to, you know, add lot of versatility, you know - add more versatility, you know, guys can do a lot in this team, but, you know, me at being the, you know, elite defender that I've been - I've been accustomed to being, you know, adding the value to this team and, you know, just based on before, that just shows that, you know, we can do a lot, we can be very very, you know, good at it, so  - you know, we just gotta keep building, I gotta keep learning the system that way, you know I can keep, you know, being - get even better, you know, because it is a [inaudible], you know, I was just out there, pretty much playing, and you know, my teammates just talking to - talking me through a lot of things so, you know it's a couple plays wher they was like, man if you could do that, if you continue to do that, like man, there's gonna be a lot of different things that you gotta - we ain't gotta do, so, but, you know, my teammates are just, you know, put me in the right position and like I said, I just did what I was told to do and what I was asked to do, so that was it. The - on the defense. Defensive end, you know, with me getting through a couple screens um, you know, being aggressive, you know uh, just overall how I was playing and my - my uh, defensive mentality, you know, just little things, you know, my - my structure and everything, of how um, like I said, of how agressive I was and guys, and you know, not letting them, you know, push me around [inaudible] thing, you know, like I said guarding AD and Bron, you know throughout the game, you know, guys, you know we had a - we had a good overall scheme on them, and lot of different guys, you know, put themselves in great position, you know, with them and we did. Came out with the win. I mean, we got a win with it. You know tonight was uh, you know, first time with it uh, me being, you know, in that role, but, you know, overall, it can be very well, it can be very good because, like you said, you know, you space the floor and it put a lot of guys in and, you know, different positions and it's - it's a lot - a lot of guys that, you know, are big man that protect the rim, it takes them away from that, so it just puts them in a lot of scramble situations, that's not a lot of bigs that are used to it so. And they're not used to guarding guys on the perimeter too as well so, you know, that's a big advantage to us, you know, we just gotta keep getting better at it. I knew about it already. So, I mean I was kind of preparing for it, but it just went officially, you know um, it was [inaudible] to the other team, you know, so somebody dropped the ball a little bit but, you know. You know they put a - put a little [inaudible] in my ear, and, like you said, they was like, you know, just be prepared for when it hits - when it hits for everyone, so I just, you know, take it as is. He just asked me that question. Yeah.",2
"Uh it's been realy good um, you know, getting used to the system, you know, getting used to playing style um, still getting comfortable with everything, but, you know, I feel very confident and, you know, I've been playing really well, over the past couple games so, I'm just taking my fuel and everything, you know, just, you know, happy to be in - be in the system now. Hey, Kev's a crazy dude. Um, told a lot of crazy stories uh, but overall he did -  he did help me a lot, you know, one of them guys, you know, just taught me a lot and helped me get a better understanding of the game, you know, he's been around for a long time and, you know, he's been very successful so, you know, just ultimately, you know, having that time with him, you know, just growing as a player, you know, I got to - I got to learn a lot of knowledge from him, you know, a lot of guys that, you know, really helped me get a understanding of it, so overall that year was very big for me. Just the fundamentals, um, you know, with the offense, you know, shots, you know, volume, uh, knowledge, different things, you know, it was so much that he played a part in that, you know, I - gave me a better feel for the game. Oh yeah. Absolutely, absolutely. You know of course, I was actually watching yesterday that they played and I was like man I - I got to catch a game, just catch up with him, but I definitely will be able to do that so. Man, it's very - very - it's very, you know, [inaudible], you know, like you said, you know, being in system that, you know, you don't have to do as much, you know, the focus is a lot more on James and Russ. You know we just got to be ready, to you know, you know, guys, you know, pass us the ball, and you know uh, [inaudible] find us in open transition and stuff and knock down open shots, you know they do - they have a lot of load on them already, so you know, we just got to get there and support them and, you know, them guys, you know, have done a great job of finding us in different situations and, you know, we just got to just stay locked in, we gotta get them shots up and, you know, we gotta be locked in from very beginning. I'mma guard, from smallest to biggest guys, you know, don't - don't even matter what we play, so y'all gonna see a lot of different lineups, lotta different match ups, um and overall, just got to continue to - just gotta watch the film on different guys, you know, throughout the game and can't just specifically focus on just one person. I've done - that's how - that's what made me who I - I am. You know, I've guarded, you know, one through five at some point in my career so now, to do it on a nightly basis, you know, there's a lot of people that aren't accustomed to it.",0
"Uh, I'm getting better and better um, everyday, you know, just, you know, trying to get accustomed to the way - the style of play, you know, it's very simple for me, you know, they want me to knock down open shots, you know, guard, and do what I do, you know, and, you know, just get a good - good feel, and they say, you know, a lot of tension gonna be on James and Russ so, you know, you just gotta put them in, you know, best position, and then we gotta put ourself in the best position, including [inaudible] off the ball, we got to set up and be able to, you know - they got - they trust us not hitting open shots [inaudible]. It allows us to [inaudible] be disruptive on a lot of different phases on the court, because, like you said, when we guarding [inaudible] the ball, you can put anybody on it, you got, like I said, you got tough, you know House and all them other other guys that step here and do - very versatile - very versatile, so you know, just overall, [inaudible] putting different people in different matchups and put a lot of uh - defenders in front of ball handlers so, so it's not just [inaudible] guy so. It's very fun - very fun, less - less I gotta do you know, you know, but I put a lot of, you know, emphasis on making sure that I - I do little things just to make sure that, you know, I'm able to hold myself accountable, just the way they hold theirself accountable and like you said they - they have a lot of, you know, trust in me, so, you know I can't - I don't want to let them guys down, you know this system I'm very familiar with, so I just gotta [inaudible] keep doing what I've been doing.",1
"Felt great uh like you said wanna take, take a little bit time off just to make sure everything was good. Um showed tonight didn't feel any pain. So uh continue to trust my staff trust uh trust uh the guys in the back to do all the dirty work for us and um make sure I'm ready to go on Friday. I mean um to me I just lived by if it isn't broke then you could still go out there and play you know. So um uh that's just what I've been living by ever since I was in I was a kid and I've always wanted to play. So um nothing's gonna stop me from playing but uh just listening to the training staff and listening to Fizz and some of the guys - my pops. Just wanted to make sure it was the right decision for me to sit down especially after back-to-back and uh I did that",1
How those guys can just come in here and do what they want. That shouldn't happen. Um can't happen. Um that's all I can say. I can't do nothing but come back in the next day and work and look at your mistakes. But there's so many we can so many times we can say that. You know um we're 30-plus games in. And we gotta hold ourselves accountable. Um um I mean if it wasn't for Kevin Knox in the first half I mean they scored 60 points there in the first half so they still had a great offensive offensive half you know going into the halftime. So um we gotta get better in that in that um on that end the floor and um we're scoring. It's just got put a string of stops together in order for us to get wins.,1
"Yeah uh I think it was just more so of us um just taking what the defense gives us. And Pushing the pace um and being unselfish out there uh a lot of the shots we were taking were wide open and that came with ball movement. And uh again defensive stops and uh running [inaudible] fast break opportunities. Yeah they're talent they're talented ball players and what Trey already knew, he was gonna come in and and give us everything you know he he he stays working. And Mario is just a motor in itself so uh just having those guys out there competing on both ends of the floor and giving em an opportinity helped us tremendously. Um it makes us a little bit more confident, you know going into our next ballgame um but we're going to enjoy this one. Um see what we can do, get better at uh moving forward and and uh try to run with the momentum. Oh oh, happy birthday Mom. Sorry.",2
